## Northumbria University, Release r32 (SWID 119)
## 01-01-2024 10:00:00
## -1071 377 -592 257 1618 -697 605 -251 0
## Dockable table = FALSE
# v1raw v2raw  v1 v2  ppu resp  gx gy gz mark
421 248 8 5 80 472 0 0 1 0000
420 239 8 5 90 530 0 -1 0 0000
419 220 8 5 119 526 -1 -1 2 0000
502 290 10 6 113 508 3 -1 -1 0000
405 199 8 5 113 481 2 0 -2 0000
366 257 7 4 118 493 2 0 -1 0000
420 238 8 5 150 472 0 4 0 0000
423 268 8 5 174 490 0 -2 -2 0000
394 228 8 5 177 515 4 -1 4 0000
355 203 7 4 177 518 -1 0 1 0000
300 167 6 4 205 508 -2 -2 -1 0000
358 212 7 4 172 514 2 0 0 0000
356 212 7 4 205 533 0 -2 -1 0000
273 175 5 3 214 529 1 -2 -2 0000
265 162 5 3 266 518 -1 -1 0 0000
262 172 5 3 265 511 2 0 1 0000
242 187 5 3 262 522 -2 1 1 0000
255 115 5 3 278 493 -2 0 -1 0000
184 141 4 2 279 512 -1 0 1 0000
234 163 5 3 293 510 -2 0 2 0000
206 106 4 2 249 480 0 0 1 0000
244 187 5 3 303 498 -2 -4 0 0000
160 108 3 2 322 506 -1 0 -1 0000
236 123 5 3 308 452 2 1 3 0000
163 115 3 2 293 484 -1 -1 -3 0000
160 89 3 2 268 461 1 -2 -3 0000
122 52 2 1 299 526 1 0 -1 0000
82 32 2 1 298 498 -1 0 -3 0000
81 49 2 1 300 547 0 2 -1 0000
122 114 2 1 295 489 1 -2 1 0000
109 96 2 1 268 482 -1 1 4 0000
141 101 3 2 292 455 0 2 1 0000
91 50 2 1 297 500 0 0 -1 0000
127 88 3 2 292 477 -2 -1 0 0000
133 111 3 2 274 473 2 -1 0 0000
84 44 2 1 258 486 1 0 1 0000
101 59 2 1 273 468 1 -5 1 0000
54 82 1 1 253 435 -3 2 3 0000
15 11 0 0 254 482 2 0 0 0000
52 -11 1 1 264 507 1 0 2 0000
49 21 1 1 226 502 3 2 -2 0000
16 -27 0 0 235 476 0 2 6 0000
45 54 1 1 207 478 1 -2 0 0000
91 88 2 1 229 462 3 2 0 0000
31 47 1 0 200 474 0 -2 3 0000
96 86 2 1 185 478 3 -1 -4 0000
10 -2 0 0 150 464 3 3 3 0000
-2 -20 0 0 162 496 2 1 -3 0000
-7 -17 0 0 142 456 2 -2 4 0000
46 10 1 1 151 464 -1 0 -4 0000
27 9 1 0 129 479 1 -1 1 0000
38 4 1 0 123 413 1 -3 -1 0000
62 74 1 1 115 452 -2 2 -2 0000
74 83 1 1 75 451 -2 -1 0 0000
18 -4 0 0 58 472 -4 0 0 0000
81 53 2 1 79 435 0 1 0 0000
27 11 1 0 43 442 1 1 1 0000
21 -16 0 0 61 431 -1 2 2 0000
-10 -25 0 0 6 445 0 4 -1 0000
-1 -7 0 0 33 474 3 -2 0 0000
27 20 1 0 34 418 2 -1 0 0000
37 -8 1 0 33 435 0 1 0 0000
1 -32 0 0 -8 472 -2 -1 2 0000
63 13 1 1 -20 427 -1 2 -1 0000
68 47 1 1 -39 405 3 3 2 0000
-28 -46 -1 0 -62 440 -1 -2 3 0000
8 8 0 0 -81 424 1 1 -1 0000
51 49 1 1 -99 407 1 -2 -2 0000
59 4 1 1 -89 450 0 2 -2 0000
36 2 1 0 -83 435 2 -1 2 0000
26 39 1 0 -129 446 -2 -3 3 0000
32 33 1 0 -124 415 2 1 -1 0000
43 30 1 1 -131 422 0 -3 2 0000
36 46 1 0 -142 444 -2 -1 1 0000
129 74 3 2 -157 399 1 1 -1 0000
7 17 0 0 -166 421 -2 -4 0 0000
10 56 0 0 -197 397 -2 -1 1 0000
50 47 1 1 -165 415 4 2 0 0000
64 42 1 1 -165 410 2 -1 -2 0000
33 54 1 0 -186 392 -1 -1 -1 0000
32 -3 1 0 -194 413 1 2 -4 0000
26 7 1 0 -206 415 2 -3 -5 0000
68 77 1 1 -236 398 0 1 1 0000
19 3 0 0 -194 402 1 2 -4 0000
21 33 0 0 -235 368 1 0 2 0000
65 61 1 1 -228 386 0 1 1 0000
66 38 1 1 -241 362 1 3 2 0000
21 8 0 0 -225 375 -3 0 1 0000
20 28 0 0 -228 351 2 2 1 0000
77 15 2 1 -246 374 -2 -2 -2 0000
71 48 1 1 -265 360 0 -2 -3 0000
66 60 1 1 -261 338 -2 2 2 0000
9 -22 0 0 -271 371 1 -2 -3 0000
-10 3 0 0 -254 332 -1 -1 -5 0000
60 10 1 1 -271 325 -1 3 0 0000
35 28 1 0 -275 358 0 -1 2 0000
69 42 1 1 -260 308 2 1 1 0000
-8 4 0 0 -295 351 1 2 -1 0000
87 59 2 1 -261 368 -3 -3 -1 0000
21 28 0 0 -265 358 0 2 1 0000
27 16 1 0 -298 352 2 1 -1 0000
39 14 1 0 -283 299 -2 0 3 0000
12 47 0 0 -250 350 4 2 3 0000
37 48 1 0 -253 330 1 -1 1 0000
12 33 0 0 -278 326 -3 -1 3 0000
38 34 1 0 -285 351 1 4 1 0000
5 4 0 0 -308 300 -2 -3 2 0000
8 62 0 0 -291 308 3 0 2 0000
56 54 1 1 -279 334 -3 0 0 0000
98 62 2 1 -286 302 2 1 0 0000
23 9 0 0 -303 333 -2 4 0 0000
11 -16 0 0 -291 301 0 1 0 0000
60 34 1 1 -292 293 -2 -3 2 0000
24 30 0 0 -259 311 -4 1 2 0000
52 36 1 1 -282 296 -3 -1 0 0000
-17 -25 0 0 -311 288 -2 -1 -1 0000
47 67 1 1 -261 289 -1 2 -1 0000
96 93 2 1 -270 253 0 -3 -3 0000
39 30 1 0 -292 263 -1 -1 1 0000
70 35 1 1 -311 276 0 -1 -4 0000
35 2 1 0 -310 278 -6 -3 -1 0000
62 46 1 1 -308 284 0 1 1 0000
21 17 0 0 -292 235 -2 -2 5 0000
20 63 0 0 -307 296 1 -2 -1 0000
45 32 1 1 -303 281 2 3 -2 0000
47 14 1 1 -303 249 -4 -2 -2 0000
69 42 1 1 -299 196 -1 -1 -1 0000
58 37 1 1 -307 259 1 -1 2 0000
5 13 0 0 -298 216 -2 -1 -3 0000
13 11 0 0 -310 237 2 -4 1 0000
7 8 0 0 -300 228 1 0 3 0000
19 -13 0 0 -301 251 0 -2 5 0000
-63 -5 -1 -1 -306 234 1 3 2 0000
-18 -71 0 0 -314 200 0 -4 -3 0000
-79 -58 -2 -1 -310 216 0 -1 1 0000
-114 -88 -2 -1 -290 220 0 -2 -2 0000
-132 -106 -3 -2 -296 267 -2 1 -1 0000
-188 -100 -4 -2 -294 230 3 1 -2 0000
-228 -143 -5 -3 -291 227 0 -2 0 0000
-235 -128 -5 -3 -309 208 -3 -1 1 0000
-220 -163 -4 -3 -309 200 0 -2 1 0000
-168 -91 -3 -2 -299 214 1 1 -2 0000
-174 -59 -3 -2 -319 191 -2 0 -1 0000
-100 -69 -2 -1 -322 182 3 0 1 0000
70 22 1 1 -314 184 -1 1 -2 0000
180 104 4 2 -291 215 3 1 4 0000
423 266 8 5 -267 192 -3 5 -2 0000
815 490 16 10 -267 187 -1 -3 -1 0000
1103 635 22 13 -295 186 5 -3 -5 0000
1462 887 29 18 -300 173 4 0 1 0000
1755 1045 35 21 -288 153 1 -1 1 0000
1860 1136 37 22 -273 140 -2 0 0 0001
1755 1044 35 21 -276 129 0 0 -1 0000
1538 930 31 18 -279 152 -3 -2 -2 0000
1149 679 23 14 -280 153 -2 0 -1 0000
743 409 15 9 -259 165 0 -1 2 0000
341 198 7 4 -268 135 -2 0 -1 0000
125 87 3 2 -261 119 4 2 1 0000
-93 -62 -2 -1 -250 139 -5 -1 -2 0000
-173 -119 -3 -2 -285 144 -2 0 -1 0000
-175 -90 -4 -2 -247 91 0 -3 -2 0000
-185 -67 -4 -2 -243 119 2 3 0 0000
-219 -135 -4 -3 -259 83 3 -2 0 0000
-168 -97 -3 -2 -255 124 2 1 -1 0000
-63 7 -1 -1 -243 92 -3 -3 1 0000
-56 -33 -1 -1 -224 64 -3 0 -2 0000
33 3 1 0 -260 81 -2 1 -1 0000
61 -1 1 1 -225 75 0 1 -1 0000
79 38 2 1 -212 94 0 -1 2 0000
100 79 2 1 -212 70 -3 -1 2 0000
166 91 3 2 -217 90 1 2 0 0000
155 84 3 2 -199 44 0 2 -2 0000
190 135 4 2 -177 32 1 -1 0 0000
218 109 4 3 -185 102 0 -2 0 0000
221 99 4 3 -157 71 -3 2 -1 0000
208 128 4 2 -200 43 -2 -2 0 0000
218 121 4 3 -178 42 2 0 1 0000
273 174 5 3 -174 80 2 4 5 0000
297 136 6 4 -163 74 0 1 -1 0000
300 166 6 4 -134 15 -2 1 2 0000
320 213 6 4 -118 40 2 1 -2 0000
284 146 6 3 -98 52 0 4 4 0000
322 202 6 4 -102 26 1 -2 -1 0000
366 225 7 4 -86 20 -5 -1 1 0000
398 205 8 5 -112 29 -4 -2 3 0000
339 224 7 4 -68 43 -1 1 0 0000
328 204 7 4 -82 39 2 -3 0 0000
392 245 8 5 -67 -2 1 1 1 0000
409 240 8 5 -45 2 0 2 -3 0000
433 253 9 5 -40 0 2 2 1 0000
457 289 9 5 -50 -10 -5 -2 -2 0000
419 298 8 5 1 13 -4 -1 2 0000
385 215 8 5 1 -5 1 3 1 0000
382 242 8 5 5 -21 -2 1 7 0000
383 253 8 5 36 -43 -3 0 -2 0000
434 297 9 5 28 -9 3 -2 1 0000
448 268 9 5 44 -31 0 0 -1 0000
416 260 8 5 67 -57 2 -1 -1 0000
473 265 9 6 101 -46 1 1 1 0000
447 281 9 5 90 -13 -2 0 1 0000
419 252 8 5 85 -26 -2 -3 -1 0000
441 300 9 5 89 -72 1 -2 0 0000
428 261 9 5 128 -79 -5 2 1 0000
396 239 8 5 143 -53 -1 -2 -2 0000
413 232 8 5 178 -64 3 1 -1 0000
428 241 9 5 146 -62 1 0 -1 0000
403 266 8 5 177 -57 1 -1 0 0000
386 238 8 5 180 -136 0 -1 1 0000
341 248 7 4 190 -86 -3 0 -1 0000
350 198 7 4 227 -85 -2 -1 -1 0000
300 132 6 4 238 -79 6 2 -3 0000
330 228 7 4 210 -83 3 5 -1 0000
293 206 6 4 252 -64 3 -1 -1 0000
268 158 5 3 232 -113 3 3 0 0000
252 118 5 3 250 -86 -1 -1 -2 0000
267 157 5 3 270 -109 0 1 -1 0000
246 140 5 3 253 -110 -1 -1 0 0000
213 123 4 3 274 -101 2 -1 -1 0000
228 129 5 3 275 -120 1 2 2 0000
265 160 5 3 295 -129 0 -5 2 0000
254 167 5 3 287 -158 -3 0 1 0000
167 117 3 2 277 -148 -1 1 -1 0000
158 82 3 2 280 -167 -2 -1 -1 0000
169 100 3 2 294 -142 4 2 2 0000
146 91 3 2 291 -151 -2 -1 0 0000
200 69 4 2 292 -139 2 -2 -1 0000
152 121 3 2 317 -184 0 1 2 0000
145 62 3 2 295 -193 1 2 0 0000
137 104 3 2 287 -215 -3 -2 0 0000
103 58 2 1 314 -162 1 -2 1 0000
129 108 3 2 263 -183 -1 -5 0 0000
57 84 1 1 274 -185 1 -2 1 0000
91 55 2 1 278 -162 -1 0 3 0000
126 64 3 2 252 -168 -4 0 1 0000
26 24 1 0 269 -210 -3 -2 0 0000
45 44 1 1 255 -170 1 3 1 0000
38 49 1 0 226 -244 -2 0 -3 0000
89 21 2 1 232 -195 3 -2 0 0000
63 36 1 1 207 -190 0 3 -1 0000
53 30 1 1 242 -216 0 -1 0 0000
80 46 2 1 209 -236 2 0 2 0000
1 3 0 0 229 -209 -2 4 2 0000
81 25 2 1 217 -224 -1 -2 2 0000
36 47 1 0 222 -266 1 4 -1 0000
60 7 1 1 189 -223 0 -2 1 0000
78 66 2 1 192 -216 2 -2 1 0000
27 45 1 0 146 -239 1 3 3 0000
97 50 2 1 135 -250 4 0 -1 0000
39 16 1 0 121 -244 1 0 1 0000
68 44 1 1 100 -238 -3 1 -2 0000
-6 16 0 0 109 -268 -2 0 0 0000
16 12 0 0 102 -235 3 -1 -1 0000
39 41 1 0 86 -237 3 -1 -2 0000
69 53 1 1 61 -232 0 3 5 0000
44 56 1 1 27 -245 -1 0 2 0000
-2 2 0 0 41 -257 -3 -1 3 0000
57 36 1 1 33 -269 0 0 2 0000
47 7 1 1 -4 -245 -1 -1 2 0000
70 25 1 1 -14 -300 -1 1 0 0000
36 -1 1 0 -25 -285 2 1 -2 0000
105 54 2 1 -23 -274 3 0 2 0000
6 40 0 0 -27 -260 1 -1 -1 0000
57 36 1 1 -29 -290 -3 -1 -1 0000
87 54 2 1 -42 -287 -1 -1 -1 0000
25 9 1 0 -98 -317 0 -1 2 0000
58 39 1 1 -85 -291 0 1 1 0000
50 34 1 1 -87 -293 3 1 1 0000
27 14 1 0 -100 -319 0 -2 3 0000
89 49 2 1 -92 -310 0 2 -2 0000
31 -8 1 0 -142 -337 0 -3 -2 0000
15 10 0 0 -107 -325 3 1 -4 0000
-18 2 0 0 -139 -297 -5 -3 3 0000
66 8 1 1 -128 -340 3 -1 -2 0000
2 -4 0 0 -185 -309 0 1 1 0000
56 58 1 1 -166 -346 -1 -2 -3 0000
52 51 1 1 -178 -341 -3 -3 0 0000
-34 -41 -1 0 -189 -347 1 2 -1 0000
43 21 1 1 -197 -343 -2 1 -2 0000
42 40 1 0 -207 -333 2 1 -5 0000
63 31 1 1 -196 -385 -3 -7 1 0000
12 -7 0 0 -218 -373 -1 0 -2 0000
77 55 2 1 -249 -372 2 2 0 0000
71 24 1 1 -231 -355 0 0 -4 0000
110 73 2 1 -219 -349 -1 -2 1 0000
83 53 2 1 -212 -341 -1 1 2 0000
14 21 0 0 -220 -321 -1 3 4 0000
42 22 1 0 -234 -360 2 1 -2 0000
23 40 0 0 -247 -423 1 2 -1 0000
-4 -10 0 0 -247 -361 2 -2 1 0000
-16 -8 0 0 -269 -335 1 0 -2 0000
39 32 1 0 -259 -401 -1 1 2 0000
4 15 0 0 -251 -395 -1 -4 1 0000
50 1 1 1 -283 -383 -1 0 3 0000
64 22 1 1 -267 -408 -2 2 1 0000
77 80 2 1 -291 -377 2 -2 0 0000
32 13 1 0 -279 -376 -1 1 -3 0000
73 38 1 1 -263 -385 1 -2 1 0000
74 33 1 1 -273 -372 2 -5 0 0000
51 10 1 1 -276 -396 0 1 3 0000
24 18 0 0 -261 -435 0 2 -1 0000
69 25 1 1 -288 -419 0 3 3 0000
-16 -3 0 0 -261 -402 1 -1 0 0000
80 47 2 1 -260 -385 -1 -4 0 0000
77 24 2 1 -290 -396 3 1 -1 0000
37 8 1 0 -308 -421 -2 -2 -2 0000
48 64 1 1 -319 -443 0 1 2 0000
-12 -4 0 0 -293 -405 -2 -1 -2 0000
20 7 0 0 -296 -421 2 -5 0 0000
27 33 1 0 -288 -428 -1 0 0 0000
96 68 2 1 -285 -451 1 0 0 0000
-5 17 0 0 -283 -406 2 -2 1 0000
11 -28 0 0 -295 -425 2 1 3 0000
48 41 1 1 -284 -425 1 -1 2 0000
48 31 1 1 -302 -400 0 0 -1 0000
34 34 1 0 -266 -398 -3 3 -1 0000
42 73 1 1 -324 -446 0 -1 3 0000
64 36 1 1 -291 -439 0 -1 -1 0000
31 -48 1 0 -290 -450 -2 -1 1 0000
73 15 1 1 -304 -400 4 -1 -1 0000
64 43 1 1 -279 -424 0 0 1 0000
93 97 2 1 -305 -426 2 -4 -1 0000
33 24 1 0 -289 -496 -1 1 -3 0000
9 0 0 0 -289 -453 -1 0 -4 0000
47 49 1 1 -298 -476 1 0 1 0000
67 -8 1 1 -295 -481 4 1 5 0000
80 42 2 1 -297 -456 3 -2 -1 0000
94 106 2 1 -314 -460 0 1 3 0000
-28 -29 -1 0 -324 -427 1 -1 -1 0000
10 19 0 0 -289 -470 -1 0 -1 0000
47 -3 1 1 -308 -440 2 -1 0 0000
-42 -45 -1 0 -321 -458 -1 1 3 0000
-50 -60 -1 -1 -306 -447 -5 1 -2 0000
-109 -61 -2 -1 -302 -508 -1 -4 3 0000
-134 -77 -3 -2 -309 -463 -1 -1 1 0000
-167 -84 -3 -2 -313 -463 -2 -1 2 0000
-202 -111 -4 -2 -297 -471 1 3 -3 0000
-182 -98 -4 -2 -298 -442 1 3 -1 0000
-269 -172 -5 -3 -290 -465 0 2 -1 0000
-196 -134 -4 -2 -297 -501 -1 -1 0 0000
-125 -59 -2 -1 -306 -463 -2 -3 1 0000
-164 -114 -3 -2 -300 -523 3 -5 -3 0000
-39 17 -1 0 -297 -500 0 3 -3 0000
17 8 0 0 -297 -502 -1 0 1 0000
202 109 4 2 -286 -500 2 2 2 0000
449 246 9 5 -337 -476 -1 -2 -1 0000
786 489 16 9 -277 -537 -3 -1 -1 0000
1131 685 23 14 -289 -481 -1 3 2 0000
1461 864 29 18 -288 -449 -3 1 -1 0000
1770 1073 35 21 -271 -499 1 -1 0 0000
1795 1068 36 22 -264 -470 -2 2 0 0001
1762 1045 35 21 -282 -485 0 0 0 0000
1436 835 29 17 -298 -497 1 0 -1 0000
1060 620 21 13 -295 -504 -2 2 3 0000
718 392 14 9 -279 -496 -1 -2 1 0000
326 197 7 4 -272 -489 -1 2 1 0000
121 49 2 1 -273 -522 -2 2 0 0000
-48 -32 -1 -1 -233 -521 -1 -3 1 0000
-157 -93 -3 -2 -252 -515 4 -2 2 0000
-169 -104 -3 -2 -275 -491 -2 1 -1 0000
-187 -82 -4 -2 -222 -539 2 -2 -1 0000
-163 -140 -3 -2 -271 -524 5 -1 -1 0000
-96 -55 -2 -1 -256 -518 -2 -1 0 0000
-106 -65 -2 -1 -263 -506 1 0 2 0000
11 -22 0 0 -234 -504 -3 -1 1 0000
-50 -14 -1 -1 -239 -532 0 -5 1 0000
3 10 0 0 -223 -471 2 -1 0 0000
67 60 1 1 -230 -516 1 -3 1 0000
124 73 2 1 -219 -502 -3 3 1 0000
157 73 3 2 -208 -481 -3 -1 -2 0000
231 124 5 3 -231 -507 -1 -1 1 0000
186 102 4 2 -197 -520 3 1 2 0000
247 141 5 3 -189 -504 0 2 0 0000
236 177 5 3 -173 -487 0 2 1 0000
271 199 5 3 -172 -485 1 -2 0 0000
292 194 6 4 -162 -513 3 1 3 0000
217 140 4 3 -157 -492 1 2 -3 0000
304 175 6 4 -138 -508 1 -1 -3 0000
285 152 6 3 -134 -498 -2 1 1 0000
298 175 6 4 -125 -466 2 -1 -1 0000
293 221 6 4 -133 -516 1 1 -3 0000
328 169 7 4 -89 -496 -1 1 -1 0000
311 183 6 4 -100 -496 1 -3 1 0000
338 220 7 4 -74 -505 -2 -1 2 0000
375 206 7 4 -98 -468 0 -2 2 0000
378 238 8 5 -64 -514 2 0 -1 0000
418 247 8 5 -73 -489 2 -2 -1 0000
338 192 7 4 -14 -496 0 -2 0 0000
439 282 9 5 -34 -547 -1 -1 0 0000
435 266 9 5 -20 -486 1 -1 -2 0000
389 256 8 5 -46 -486 1 -1 -1 0000
419 256 8 5 -31 -497 -1 1 1 0000
428 243 9 5 14 -492 1 0 0 0000
440 285 9 5 20 -529 -3 -1 0 0000
410 282 8 5 45 -486 0 5 -1 0000
407 265 8 5 59 -459 -1 5 0 0000
496 297 10 6 74 -488 3 -2 0 0000
413 275 8 5 91 -478 1 -2 2 0000
412 253 8 5 98 -469 3 0 1 0000
435 268 9 5 107 -464 -2 1 4 0000
459 265 9 6 128 -491 0 0 -1 0000
393 221 8 5 124 -475 -1 -2 3 0000
423 235 8 5 150 -490 0 2 -1 0000
442 261 9 5 161 -481 -2 -1 1 0000
401 260 8 5 137 -494 -3 1 1 0000
380 194 8 5 180 -478 2 -1 0 0000
386 228 8 5 185 -456 -1 0 -3 0000
367 225 7 4 175 -513 4 -2 0 0000
321 216 6 4 222 -478 -1 0 0 0000
349 168 7 4 217 -484 1 1 0 0000
300 177 6 4 225 -461 -1 2 1 0000
371 232 7 4 230 -485 -1 4 1 0000
273 137 5 3 229 -453 -1 -1 -1 0000
335 203 7 4 263 -481 -1 5 -1 0000
286 169 6 3 277 -446 -1 -2 0 0000
277 165 6 3 287 -478 -2 -1 -1 0000
247 147 5 3 286 -453 1 3 0 0000
192 109 4 2 284 -440 1 0 -3 0000
220 105 4 3 294 -520 1 -2 3 0000
202 136 4 2 299 -474 1 0 -2 0000
268 200 5 3 313 -468 2 -2 0 0000
197 138 4 2 284 -468 -1 2 1 0000
171 91 3 2 285 -482 -1 -2 -3 0000
166 76 3 2 302 -470 2 1 1 0000
216 141 4 3 272 -420 -2 1 1 0000
96 52 2 1 307 -449 -3 0 -2 0000
133 57 3 2 295 -435 1 2 -2 0000
131 72 3 2 334 -453 1 2 4 0000
127 82 3 2 270 -461 1 0 -4 0000
153 118 3 2 303 -417 -1 -1 5 0000
83 22 2 1 304 -448 1 2 -1 0000
37 10 1 0 299 -442 6 1 -3 0000
77 73 2 1 275 -447 0 -1 -2 0000
64 30 1 1 276 -418 -3 1 -1 0000
25 6 1 0 251 -456 0 -5 2 0000
84 10 2 1 247 -445 -2 1 1 0000
78 31 2 1 237 -448 0 2 -1 0000
42 41 1 1 249 -418 1 -2 -1 0000
132 72 3 2 270 -435 0 0 2 0000
109 54 2 1 225 -407 0 -2 0 0000
43 35 1 1 219 -432 1 -3 0 0000
100 81 2 1 188 -426 -4 5 1 0000
23 -46 0 0 192 -419 1 0 2 0000
61 48 1 1 181 -392 -1 -1 0 0000
123 113 2 1 190 -452 1 1 -1 0000
81 35 2 1 131 -385 -2 -2 -2 0000
40 6 1 0 130 -431 0 2 0 0000
-14 -19 0 0 113 -426 -1 -2 0 0000
72 37 1 1 118 -413 2 0 -1 0000
24 5 0 0 78 -402 -2 2 4 0000
99 61 2 1 115 -371 3 2 -2 0000
88 -9 2 1 82 -415 1 0 -1 0000
58 50 1 1 52 -401 0 -1 3 0000
90 65 2 1 67 -404 -2 2 5 0000
1 10 0 0 29 -394 0 -2 1 0000
112 60 2 1 34 -390 1 1 2 0000
95 65 2 1 6 -405 0 1 0 0000
83 68 2 1 10 -363 -3 -1 -1 0000
60 35 1 1 -33 -365 0 0 0 0000
22 6 0 0 -32 -393 1 0 2 0000
31 -9 1 0 -35 -399 2 0 0 0000
34 15 1 0 -51 -383 -1 0 3 0000
86 60 2 1 -53 -361 -2 2 0 0000
-12 4 0 0 -49 -363 3 -2 2 0000
36 14 1 0 -101 -338 -2 -2 1 0000
62 86 1 1 -123 -361 -2 -2 4 0000
-5 -1 0 0 -112 -333 0 -1 0 0000
30 25 1 0 -99 -331 3 1 -3 0000
93 85 2 1 -105 -363 2 1 -1 0000
51 14 1 1 -131 -321 -2 2 3 0000
79 59 2 1 -147 -374 2 -4 -1 0000
43 29 1 1 -162 -341 -3 -1 0 0000
73 50 1 1 -150 -326 0 1 3 0000
62 51 1 1 -165 -330 -4 2 -1 0000
78 83 2 1 -191 -331 1 -1 -2 0000
47 -1 1 1 -176 -332 4 -2 -1 0000
15 0 0 0 -167 -330 -1 1 1 0000
5 -7 0 0 -168 -339 2 2 0 0000
69 36 1 1 -210 -339 -3 -2 0 0000
33 45 1 0 -206 -314 -4 -3 3 0000
21 16 0 0 -213 -328 -2 0 0 0000
66 39 1 1 -236 -312 -2 -2 1 0000
58 45 1 1 -254 -321 -1 2 4 0000
11 -9 0 0 -256 -345 1 -2 0 0000
-5 3 0 0 -239 -320 0 1 -1 0000
2 -18 0 0 -249 -290 -2 0 -3 0000
91 45 2 1 -230 -286 2 -3 2 0000
60 19 1 1 -234 -303 3 0 0 0000
38 32 1 0 -291 -255 1 0 1 0000
62 26 1 1 -241 -277 0 -1 0 0000
43 67 1 1 -265 -295 -1 3 -3 0000
1 -8 0 0 -259 -264 2 -1 0 0000
72 44 1 1 -265 -264 0 -2 3 0000
74 19 1 1 -306 -245 1 3 -4 0000
6 29 0 0 -261 -227 -3 -1 -2 0000
88 102 2 1 -284 -268 6 1 -2 0000
42 18 1 1 -285 -287 -1 0 -1 0000
23 39 0 0 -265 -263 2 -1 2 0000
144 104 3 2 -293 -255 -3 2 4 0000
41 -6 1 0 -275 -239 2 0 1 0000
-5 7 0 0 -285 -252 0 1 0 0000
49 12 1 1 -238 -258 -2 3 -1 0000
65 75 1 1 -264 -245 -3 0 1 0000
80 57 2 1 -312 -261 3 3 -2 0000
58 35 1 1 -264 -241 4 -4 0 0000
43 32 1 1 -275 -252 2 -4 1 0000
29 10 1 0 -293 -216 1 1 -2 0000
65 -3 1 1 -296 -226 -3 0 1 0000
26 81 1 0 -319 -202 0 3 1 0000
74 49 1 1 -283 -200 -3 -2 -2 0000
35 36 1 0 -287 -209 -1 -1 0 0000
-16 14 0 0 -302 -191 -4 -2 4 0000
71 17 1 1 -295 -239 -1 -3 1 0000
38 31 1 0 -315 -183 0 0 3 0000
47 43 1 1 -304 -162 1 1 1 0000
95 45 2 1 -288 -208 1 1 0 0000
41 41 1 0 -295 -159 -4 0 2 0000
54 24 1 1 -298 -179 -1 -5 0 0000
51 -11 1 1 -273 -185 -1 -2 -1 0000
93 65 2 1 -266 -174 -2 1 -1 0000
37 42 1 0 -288 -199 0 -1 -2 0000
23 -43 0 0 -306 -185 -1 1 1 0000
24 44 0 0 -317 -130 0 -2 0 0000
-17 16 0 0 -308 -157 0 1 0 0000
-12 -4 0 0 -307 -164 -2 4 -3 0000
80 36 2 1 -310 -160 0 0 1 0000
35 72 1 0 -264 -153 3 1 0 0000
30 5 1 0 -284 -124 2 3 -3 0000
21 37 0 0 -286 -149 4 0 -1 0000
30 2 1 0 -294 -138 1 -4 1 0000
-42 -27 -1 -1 -308 -127 1 -3 -3 0000
-72 -15 -1 -1 -297 -137 1 -2 -1 0000
-75 -52 -2 -1 -291 -98 -2 2 -1 0000
-106 -53 -2 -1 -306 -91 -2 3 1 0000
-142 -98 -3 -2 -302 -114 0 -1 -1 0000
-228 -108 -5 -3 -306 -118 -2 1 0 0000
-194 -122 -4 -2 -286 -100 0 -4 -1 0000
-203 -127 -4 -2 -304 -96 -2 0 4 0000
-176 -106 -4 -2 -310 -97 1 2 -2 0000
-109 -53 -2 -1 -301 -74 -2 3 0 0000
-2 -25 0 0 -316 -92 -1 6 -3 0000
6 11 0 0 -319 -63 0 1 -2 0000
192 110 4 2 -311 -84 -3 -1 1 0000
449 281 9 5 -321 -53 0 1 1 0000
751 471 15 9 -296 -91 2 0 5 0000
1155 720 23 14 -294 -108 4 1 0 0000
1482 885 30 18 -290 -67 2 1 -2 0000
1738 1046 35 21 -257 -87 1 2 -2 0000
1891 1113 38 23 -293 -48 2 -2 -1 0001
1773 1040 35 21 -273 -74 -2 4 -1 0000
1440 865 29 17 -271 -57 1 3 -5 0000
1047 615 21 13 -282 -26 -1 -2 0 0000
727 456 15 9 -259 -37 -2 -2 2 0000
465 296 9 6 -287 -17 1 -3 -3 0000
133 71 3 2 -278 27 3 1 2 0000
-59 -23 -1 -1 -295 -20 -5 0 -1 0000
-150 -93 -3 -2 -243 3 1 2 -2 0000
-209 -120 -4 -3 -301 -1 1 -1 0 0000
-196 -129 -4 -2 -258 5 1 -1 1 0000
-145 -100 -3 -2 -248 -45 -2 0 -1 0000
-133 -114 -3 -2 -241 18 -1 -1 3 0000
-66 -15 -1 -1 -233 -7 -2 0 0 0000
-8 -9 0 0 -246 -11 0 2 -2 0000
17 25 0 0 -236 -7 0 1 2 0000
70 45 1 1 -225 5 -1 2 4 0000
73 51 1 1 -239 13 -1 -1 -3 0000
157 109 3 2 -242 25 2 -1 2 0000
167 54 3 2 -207 1 0 2 0 0000
164 85 3 2 -188 37 1 -2 0 0000
195 132 4 2 -205 41 2 1 2 0000
227 114 5 3 -193 49 2 -1 1 0000
308 199 6 4 -178 35 0 0 2 0000
288 132 6 3 -162 64 -1 1 -1 0000
236 153 5 3 -147 53 2 1 -2 0000
296 171 6 4 -148 66 0 2 2 0000
264 134 5 3 -162 19 -2 4 -1 0000
321 179 6 4 -142 48 1 0 0 0000
